           SrcAddr        Dur   sMeanPktSz     SrcBytes       AckDat  SrcLoad  DstLoad   dMeanPktSz  Dport 
       192.168.0.3   0.414766    64.000000          128     0.000000 1234.43* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415396    84.000000          168     0.000000 1617.73* 0.000000     0.000000 hostm*
       192.168.0.3   0.415373    64.000000          128     0.000000 1232.62* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415206    84.000000          168     0.000000 1618.47* 0.000000     0.000000 hostm*
       192.168.0.3   0.415197    64.000000          128     0.000000 1233.14* 0.000000     0.000000 hostm*
       192.168.0.3   0.001730   101.000000          505     0.000032 1868208* 2954913*   159.600006 56790
fe80::1d85:84de:a*   0.411430    84.000000          168     0.000000 1633.32* 0.000000     0.000000 hostm*
       192.168.0.3   0.411408    64.000000          128     0.000000 1244.50* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411232    84.000000          168     0.000000 1634.11* 0.000000     0.000000 hostm*
       192.168.0.3   0.411222    64.000000          128     0.000000 1245.06* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410996    84.000000          168     0.000000 1635.05* 0.000000     0.000000 hostm*
       192.168.0.3   0.410978    64.000000          128     0.000000 1245.80* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410816    84.000000          168     0.000000 1635.76* 0.000000     0.000000 hostm*
       192.168.0.3   0.410801    64.000000          128     0.000000 1246.34* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410447    84.000000          168     0.000000 1637.23* 0.000000     0.000000 hostm*
       192.168.0.3   0.410429    64.000000          128     0.000000 1247.47* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410189    84.000000          168     0.000000 1638.26* 0.000000     0.000000 hostm*
       192.168.0.3   0.410170    64.000000          128     0.000000 1248.26* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.426097    84.000000          168     0.000000 1577.10* 0.000000     0.000000 hostm*
       192.168.0.3   0.426088    64.000000          128     0.000000 1201.62* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.425341    84.000000          168     0.000000 1579.90* 0.000000     0.000000 hostm*
       192.168.0.3   0.425332    64.000000          128     0.000000 1203.76* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422253    84.000000          168     0.000000 1591.46* 0.000000     0.000000 hostm*
       192.168.0.3   0.422231    64.000000          128     0.000000 1212.60* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422049    84.000000          168     0.000000 1592.23* 0.000000     0.000000 hostm*
       192.168.0.3   0.422030    64.000000          128     0.000000 1213.18* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420219    84.000000          168     0.000000 1599.16* 0.000000     0.000000 hostm*
       192.168.0.3   0.420228    64.000000          128     0.000000 1218.38* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420135    84.000000          168     0.000000 1599.48* 0.000000     0.000000 hostm*
       192.168.0.3   0.420112    64.000000          128     0.000000 1218.72* 0.000000     0.000000 hostm*
       192.168.0.3   4.017778   305.000000         1525     0.000000 2429.20* 0.000000     0.000000 54915
fe80::1d85:84de:a*   0.400239    90.000000          630     0.000000 10793.5* 0.000000     0.000000 0x0000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   2.112620    70.493973         5851     0.000000 21891.2* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   2.112822    90.292686         7404     0.000000 27693.7* 0.000000     0.000000 mdns
       192.168.0.3   1.011466   211.000000          422     0.000000 1668.86* 0.000000     0.000000 1900
       192.168.0.2   1.013910   378.000000          756     0.000000 2982.51* 0.000000     0.000000 53764
       192.168.0.3   0.031880    54.000000           54     0.000043 0.000000 0.000000    60.000000 5228
       192.168.0.3   0.781557    92.000000         1840     0.000000 17892.4* 0.000000     0.000000 netbi*
fe80::1d85:84de:a*   0.424827    84.000000          168     0.000000 1581.82* 0.000000     0.000000 hostm*
       192.168.0.3   0.424789    64.000000          128     0.000000 1205.30* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424700    84.000000          168     0.000000 1582.29* 0.000000     0.000000 hostm*
       192.168.0.3   0.424684    64.000000          128     0.000000 1205.60* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424167    84.000000          168     0.000000 1584.28* 0.000000     0.000000 hostm*
       192.168.0.3   0.424149    64.000000          128     0.000000 1207.12* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424040    84.000000          168     0.000000 1584.75* 0.000000     0.000000 hostm*
       192.168.0.3   0.424020    64.000000          128     0.000000 1207.49* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423443    84.000000          168     0.000000 1586.99* 0.000000     0.000000 hostm*
       192.168.0.3   0.423412    64.000000          128     0.000000 1209.22* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423245    84.000000          168     0.000000 1587.73* 0.000000     0.000000 hostm*
       192.168.0.3   0.423197    64.000000          128     0.000000 1209.83* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424234    84.000000          168     0.000000 1584.03* 0.000000     0.000000 hostm*
       192.168.0.3   0.424194    64.000000          128     0.000000 1206.99* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423940    84.000000          168     0.000000 1585.13* 0.000000     0.000000 hostm*
       192.168.0.3   0.423918    64.000000          128     0.000000 1207.78* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421776    84.000000          168     0.000000 1593.26* 0.000000     0.000000 hostm*
       192.168.0.3   0.421702    64.000000          128     0.000000 1214.12* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421042    84.000000          168     0.000000 1596.04* 0.000000     0.000000 hostm*
       192.168.0.3   0.420943    64.000000          128     0.000000 1216.31* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420030    84.000000          168     0.000000 1599.88* 0.000000     0.000000 hostm*
       192.168.0.3   0.420002    64.000000          128     0.000000 1219.04* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419812    84.000000          168     0.000000 1600.71* 0.000000     0.000000 hostm*
       192.168.0.3   0.419782    64.000000          128     0.000000 1219.68* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419224    84.000000          168     0.000000 1602.96* 0.000000     0.000000 hostm*
       192.168.0.3   0.419197    64.000000          128     0.000000 1221.38* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418947    84.000000          168     0.000000 1604.02* 0.000000     0.000000 hostm*
       192.168.0.3   0.418871    64.000000          128     0.000000 1222.33* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415110    84.000000          168     0.000000 1618.84* 0.000000     0.000000 hostm*
       192.168.0.3   0.415085    64.000000          128     0.000000 1233.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414909    84.000000          168     0.000000 1619.63* 0.000000     0.000000 hostm*
       192.168.0.3   0.414888    64.000000          128     0.000000 1234.06* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411597    84.000000          168     0.000000 1632.66* 0.000000     0.000000 hostm*
       192.168.0.3   0.411574    64.000000          128     0.000000 1244.00* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411355    84.000000          168     0.000000 1633.62* 0.000000     0.000000 hostm*
       192.168.0.3   0.411334    64.000000          128     0.000000 1244.73* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410614    84.000000          168     0.000000 1636.57* 0.000000     0.000000 hostm*
       192.168.0.3   0.410592    64.000000          128     0.000000 1246.97* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410393    84.000000          168     0.000000 1637.45* 0.000000     0.000000 hostm*
       192.168.0.3   0.410370    64.000000          128     0.000000 1247.65* 0.000000     0.000000 hostm*
       192.168.0.3   0.004552   101.000000          505     0.000045 710017.* 1123022*   159.600006 56790
       192.168.0.3   0.260937   153.750000         1230     0.000040 33019.4* 135511.*   552.444458 5228
                 0   1.049287     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.004351     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.3   4.046612   305.000000         1525     0.000000 2411.89* 0.000000     0.000000 54915
       192.168.0.3   0.015016    55.000000           55     0.000000 0.000000 0.000000    66.000000 5228
       192.168.0.3   0.153056    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.253272    55.000000           55     0.000000 0.000000 0.000000    66.000000 kerbe*
       192.168.0.3   0.014103    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.385451   631.454529         6946     0.000000 131067.* 12058.6*    72.555557 https
       192.168.0.3   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
       192.168.0.3   4.050119   305.000000         1525     0.000000 2409.80* 0.000000     0.000000 54915
       192.168.0.3   0.116680    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.115512    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.173071    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.173550    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.166690    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.166227    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.162967    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.3   0.175569    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
                 0   1.022911     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.033380     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.998315   305.000000         1830     0.000000 2440.82* 0.000000     0.000000 54915
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   2.497977    90.000000          630     0.000000 1729.39* 0.000000     0.000000 0x0000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   4.822607    80.644737        12258     0.000000 20201.5* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   4.458134    91.257141        12776     0.000000 22762.8* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.2   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.2   4.940450    54.000000          432     0.000000 4608.48* 612.089*   406.500000 https
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
 01:80:c2:00:00:0e   0.998820    58.000000          116     0.000000 464.548* 0.000000     0.000000
       192.168.0.2   4.846322    92.000000         6624     0.000000 10782.6* 0.000000     0.000000 netbi*
fe80::1d85:84de:a*   0.417399    84.000000          168     0.000000 1609.97* 0.000000     0.000000 hostm*
       192.168.0.2   0.417379    64.000000          128     0.000000 1226.70* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417196    84.000000          168     0.000000 1610.75* 0.000000     0.000000 hostm*
       192.168.0.2   0.417343    64.000000          128     0.000000 1226.80* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416804    84.000000          168     0.000000 1612.26* 0.000000     0.000000 hostm*
       192.168.0.2   0.416780    64.000000          128     0.000000 1228.46* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416568    84.000000          168     0.000000 1613.18* 0.000000     0.000000 hostm*
       192.168.0.2   0.416546    64.000000          128     0.000000 1229.15* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417950    84.000000          168     0.000000 1607.84* 0.000000     0.000000 hostm*
       192.168.0.2   0.417917    64.000000          128     0.000000 1225.12* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417715    84.000000          168     0.000000 1608.75* 0.000000     0.000000 hostm*
       192.168.0.2   0.417684    64.000000          128     0.000000 1225.80* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417200    84.000000          168     0.000000 1610.73* 0.000000     0.000000 hostm*
       192.168.0.2   0.417154    64.000000          128     0.000000 1227.36* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416916    84.000000          168     0.000000 1611.83* 0.000000     0.000000 hostm*
       192.168.0.2   0.416868    64.000000          128     0.000000 1228.20* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417221    84.000000          168     0.000000 1610.65* 0.000000     0.000000 hostm*
       192.168.0.2   0.417172    64.000000          128     0.000000 1227.31* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416931    84.000000          168     0.000000 1611.77* 0.000000     0.000000 hostm*
       192.168.0.2   0.416877    64.000000          128     0.000000 1228.18* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416791    84.000000          168     0.000000 1612.31* 0.000000     0.000000 hostm*
       192.168.0.2   0.416755    64.000000          128     0.000000 1228.53* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416264    84.000000          168     0.000000 1614.36* 0.000000     0.000000 hostm*
       192.168.0.2   0.416175    64.000000          128     0.000000 1230.25* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417847    84.000000          168     0.000000 1608.24* 0.000000     0.000000 hostm*
       192.168.0.2   0.417826    64.000000          128     0.000000 1225.39* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417656    84.000000          168     0.000000 1608.97* 0.000000     0.000000 hostm*
       192.168.0.2   0.417640    64.000000          128     0.000000 1225.93* 0.000000     0.000000 hostm*
       192.168.0.2   0.019297    54.000000           54     0.000000 0.000000 0.000000    60.000000 5228
       192.168.0.2   4.301219   102.000000          204     0.000000 189.713* 234.352*   126.000000 27018
fe80::1d85:84de:a*   0.420261    84.000000          168     0.000000 1599.00* 0.000000     0.000000 hostm*
       192.168.0.2   1.000119   211.000000          422     0.000000 1687.79* 0.000000     0.000000 1900
       192.168.0.2   0.420241    64.000000          128     0.000000 1218.34* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420069    84.000000          168     0.000000 1599.73* 0.000000     0.000000 hostm*
       192.168.0.2   0.420048    64.000000          128     0.000000 1218.90* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419619    84.000000          168     0.000000 1601.45* 0.000000     0.000000 hostm*
       192.168.0.2   0.419596    64.000000          128     0.000000 1220.22* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419419    84.000000          168     0.000000 1602.21* 0.000000     0.000000 hostm*
       192.168.0.2   0.419407    64.000000          128     0.000000 1220.77* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419377    84.000000          168     0.000000 1602.37* 0.000000     0.000000 hostm*
       192.168.0.2   0.419356    64.000000          128     0.000000 1220.91* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419109    84.000000          168     0.000000 1603.40* 0.000000     0.000000 hostm*
       192.168.0.2   0.419106    64.000000          128     0.000000 1221.64* 0.000000     0.000000 hostm*
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.2   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421187    84.000000          168     0.000000 1595.49* 0.000000     0.000000 hostm*
       192.168.0.2   0.421152    64.000000          128     0.000000 1215.71* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420996    84.000000          168     0.000000 1596.21* 0.000000     0.000000 hostm*
       192.168.0.2   0.420975    64.000000          128     0.000000 1216.22* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417053    84.000000          168     0.000000 1611.30* 0.000000     0.000000 hostm*
       192.168.0.2   0.417020    64.000000          128     0.000000 1227.75* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416795    84.000000          168     0.000000 1612.30* 0.000000     0.000000 hostm*
       192.168.0.2   0.416772    64.000000          128     0.000000 1228.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416475    84.000000          168     0.000000 1613.54* 0.000000     0.000000 hostm*
       192.168.0.2   0.416368    64.000000          128     0.000000 1229.68* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416275    84.000000          168     0.000000 1614.31* 0.000000     0.000000 hostm*
       192.168.0.2   0.416246    64.000000          128     0.000000 1230.04* 0.000000     0.000000 hostm*
       192.168.0.2   0.000015    54.000000           54     0.000000 0.000000 0.000000    60.000000 https
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   3.011741   211.000000          844     0.000000 1681.41* 0.000000     0.000000 1900
fe80::1d85:84de:a*   0.419643    84.000000          168     0.000000 1601.36* 0.000000     0.000000 hostm*
       192.168.0.2   0.419620    64.000000          128     0.000000 1220.15* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419590    84.000000          168     0.000000 1601.56* 0.000000     0.000000 hostm*
       192.168.0.2   0.419583    64.000000          128     0.000000 1220.25* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419046    84.000000          168     0.000000 1603.64* 0.000000     0.000000 hostm*
       192.168.0.2   0.419016    64.000000          128     0.000000 1221.91* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418824    84.000000          168     0.000000 1604.49* 0.000000     0.000000 hostm*
       192.168.0.2   0.418812    64.000000          128     0.000000 1222.50* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419120    84.000000          168     0.000000 1603.35* 0.000000     0.000000 hostm*
       192.168.0.2   0.419115    64.000000          128     0.000000 1221.62* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418949    84.000000          168     0.000000 1604.01* 0.000000     0.000000 hostm*
       192.168.0.2   0.418925    64.000000          128     0.000000 1222.17* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418639    84.000000          168     0.000000 1605.20* 0.000000     0.000000 hostm*
       192.168.0.2   0.418584    64.000000          128     0.000000 1223.17* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418343    84.000000          168     0.000000 1606.33* 0.000000     0.000000 hostm*
       192.168.0.2   0.418317    64.000000          128     0.000000 1223.95* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417325    84.000000          168     0.000000 1610.25* 0.000000     0.000000 hostm*
       192.168.0.2   0.417291    64.000000          128     0.000000 1226.96* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417082    84.000000          168     0.000000 1611.19* 0.000000     0.000000 hostm*
       192.168.0.2   0.417070    64.000000          128     0.000000 1227.61* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414262    84.000000          168     0.000000 1622.16* 0.000000     0.000000 hostm*
       192.168.0.2   0.414239    64.000000          128     0.000000 1236.00* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414054    84.000000          168     0.000000 1622.97* 0.000000     0.000000 hostm*
       192.168.0.2   0.414032    64.000000          128     0.000000 1236.61* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413314    84.000000          168     0.000000 1625.88* 0.000000     0.000000 hostm*
       192.168.0.2   0.413293    64.000000          128     0.000000 1238.83* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413161    84.000000          168     0.000000 1626.48* 0.000000     0.000000 hostm*
       192.168.0.2   0.413139    64.000000          128     0.000000 1239.29* 0.000000     0.000000 hostm*
       192.168.0.2   4.504456    88.820221         7905     0.000000 13883.1* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   4.347402    90.878052         7452     0.000000 13547.4* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   0.421098    84.000000          168     0.000000 1595.82* 0.000000     0.000000 hostm*
       192.168.0.2   0.421045    64.000000          128     0.000000 1216.02* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420760    84.000000          168     0.000000 1597.10* 0.000000     0.000000 hostm*
       192.168.0.2   0.420752    64.000000          128     0.000000 1216.86* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419956    84.000000          168     0.000000 1600.16* 0.000000     0.000000 hostm*
       192.168.0.2   0.419908    64.000000          128     0.000000 1219.31* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419750    84.000000          168     0.000000 1600.95* 0.000000     0.000000 hostm*
       192.168.0.2   0.419700    64.000000          128     0.000000 1219.91* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418589    84.000000          168     0.000000 1605.39* 0.000000     0.000000 hostm*
       192.168.0.2   0.418539    64.000000          128     0.000000 1223.30* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418348    84.000000          168     0.000000 1606.31* 0.000000     0.000000 hostm*
       192.168.0.2   0.418328    64.000000          128     0.000000 1223.92* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415656    84.000000          168     0.000000 1616.72* 0.000000     0.000000 hostm*
       192.168.0.2   0.415614    64.000000          128     0.000000 1231.91* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415366    84.000000          168     0.000000 1617.85* 0.000000     0.000000 hostm*
       192.168.0.2   0.415314    64.000000          128     0.000000 1232.80* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414435    84.000000          168     0.000000 1621.48* 0.000000     0.000000 hostm*
       192.168.0.2   0.414405    64.000000          128     0.000000 1235.50* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414107    84.000000          168     0.000000 1622.76* 0.000000     0.000000 hostm*
       192.168.0.2   0.414062    64.000000          128     0.000000 1236.52* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413954    84.000000          168     0.000000 1623.36* 0.000000     0.000000 hostm*
       192.168.0.2   0.413928    64.000000          128     0.000000 1236.93* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413717    84.000000          168     0.000000 1624.29* 0.000000     0.000000 hostm*
       192.168.0.2   0.413654    64.000000          128     0.000000 1237.74* 0.000000     0.000000 hostm*
       192.168.0.2   0.019300    76.000000           76     0.000000 0.000000 0.000000   121.000000 domain
       192.168.0.2   0.245752   153.750000         1230     0.000033 35059.7* 143950.*   552.666687 5228
       192.168.0.2   3.018989   305.000000         1220     0.000000 2424.65* 0.000000     0.000000 54915
       192.168.0.2   3.266972    54.000000          648     0.000000 5132.58* 1454.55*   174.615387 https
       192.168.0.2   0.219119    75.500000          151     0.000000 2774.74* 2811.25*    77.000000 https
       192.168.0.2   0.221450    71.500000          143     0.000000 2601.03* 2637.16*    72.500000 https
       192.168.0.2   0.000117    92.000000          552     0.000000 3145299* 0.000000     0.000000 netbi*
       192.168.0.2   0.289618    55.000000           55     0.000000 0.000000 0.000000    66.000000 kerbe*
       192.168.0.2   0.000000   126.000000          126     0.000000 0.000000 0.000000     0.000000 27018
       192.168.0.2   0.221257   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
                 0   1.049656     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.031614     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.952417   980.736816       111804     0.000000 179022.* 33911.5*   807.407410 5938
    37.252.251.202   4.828897   207.000000          828     0.000000 1028.80* 205.429*    62.000000 51594
       192.168.0.2   3.480989    92.000000         4140     0.000000 9303.10* 0.000000     0.000000 netbi*
       192.168.0.2   3.078034    70.307693        10968     0.000000 28324.5* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   3.077503    90.307693        14088     0.000000 36387.9* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   0.415157    84.000000          168     0.000000 1618.66* 0.000000     0.000000 hostm*
       192.168.0.2   0.415129    64.000000          128     0.000000 1233.35* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414836    84.000000          168     0.000000 1619.91* 0.000000     0.000000 hostm*
       192.168.0.2   0.414828    64.000000          128     0.000000 1234.24* 0.000000     0.000000 hostm*
       192.168.0.2   2.021919   211.000000          633     0.000000 1669.70* 0.000000     0.000000 1900
       192.168.0.2   0.019199    54.000000           54     0.000000 0.000000 0.000000    60.000000 5228
       192.168.0.4   4.002095    70.333336          422     0.000000 703.631* 0.000000     0.000000 57815
 01:80:c2:00:00:0e   0.000000    58.000000           58     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   4.029572   305.000000         1525     0.000000 2422.09* 0.000000     0.000000 54915
fe80::1d85:84de:a*   0.414312    84.000000          168     0.000000 1621.96* 0.000000     0.000000 hostm*
       192.168.0.2   0.414281    64.000000          128     0.000000 1235.87* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413994    84.000000          168     0.000000 1623.21* 0.000000     0.000000 hostm*
       192.168.0.2   0.413956    64.000000          128     0.000000 1236.84* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413547    84.000000          168     0.000000 1624.96* 0.000000     0.000000 hostm*
       192.168.0.2   0.413515    64.000000          128     0.000000 1238.16* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413382    84.000000          168     0.000000 1625.61* 0.000000     0.000000 hostm*
       192.168.0.2   0.413361    64.000000          128     0.000000 1238.62* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414063    84.000000          168     0.000000 1622.94* 0.000000     0.000000 hostm*
       192.168.0.2   0.414030    64.000000          128     0.000000 1236.62* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413780    84.000000          168     0.000000 1624.05* 0.000000     0.000000 hostm*
       192.168.0.2   0.413772    64.000000          128     0.000000 1237.39* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416021    84.000000          168     0.000000 1615.30* 0.000000     0.000000 hostm*
       192.168.0.2   0.416030    64.000000          128     0.000000 1230.68* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415828    84.000000          168     0.000000 1616.05* 0.000000     0.000000 hostm*
       192.168.0.2   0.415861    64.000000          128     0.000000 1231.18* 0.000000     0.000000 hostm*
       192.168.0.2   4.827621    54.000000          432     0.000000 1935.52* 626.395*   166.750000 https
       192.168.0.2   0.018566    76.000000           76     0.000000 0.000000 0.000000   121.000000 domain
       192.168.0.2   0.258730   153.750000         1230     0.000103 33301.1* 136698.*   552.555542 5228
fe80::1d85:84de:a*   0.415970    84.000000          168     0.000000 1615.50* 0.000000     0.000000 hostm*
       192.168.0.2   0.416133    64.000000          128     0.000000 1230.37* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415754    84.000000          168     0.000000 1616.34* 0.000000     0.000000 hostm*
       192.168.0.2   0.415745    64.000000          128     0.000000 1231.52* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415451    84.000000          168     0.000000 1617.51* 0.000000     0.000000 hostm*
