           SrcAddr        Dur   sMeanPktSz     SrcBytes       AckDat  SrcLoad  DstLoad   dMeanPktSz  Dport 
    52.226.139.180   0.181208    60.000000          120     0.000000 2648.88* 2648.88*    60.000000 52002
   162.159.130.234   3.646737   427.909088         4707     0.000000 9389.21* 1052.99*    60.000000 51612
    185.197.24.245   4.999938   218.846161         8535     0.000000 13307.3* 654.408*    81.666664 63727
       192.168.0.4   4.996626   305.000000         3660     0.000000 5371.62* 0.000000     0.000000 54915
fe80::1852:e3a5:c*   0.000000    90.000000           90     0.000000 0.000000 0.000000     0.000000 0x0000
       192.168.0.1   0.000000    60.000000           60     0.000000 0.000000 0.000000    60.000000
fe80::e657:40ff:f*   2.994119   166.000000          332     0.000000 443.536* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.108115   150.000000          600     0.000000 1158.25* 0.000000     0.000000 0x0000
      192.168.0.13   0.000000    54.000000           54     0.000097 0.000000 0.000000     0.000000 https
2800:150:14c:697:*   0.014620   100.000000          100     0.000000 0.000000 0.000000   159.000000 domain
2800:150:14c:697:*   0.019128   100.000000          100     0.000000 0.000000 0.000000   201.000000 domain
       192.168.0.4   0.178157   165.500000          331     0.000000 7454.09* 6960.15*   154.500000 https
      192.168.0.13   1.210039   188.642853         2641     0.000076 16217.6* 44454.7*   517.214294 https
      192.168.0.15   0.016296   100.000000          100     0.000000 0.000000 0.000000   161.000000 domain
      192.168.0.15   0.024697   100.000000          100     0.000000 0.000000 0.000000   161.000000 domain
fe80::e657:40ff:f*   0.000276    86.000000           86     0.000000 0.000000 0.000000    78.000000 0x0000
2800:150:14c:697:*   0.014559   111.000000          111     0.000000 0.000000 0.000000   239.000000 domain
2800:150:14c:697:*   0.019230   111.000000          111     0.000000 0.000000 0.000000   284.000000 domain
      192.168.0.13   0.910663   163.166672         1958     0.000052 15768.7* 35956.2*   454.700012 https
    185.197.24.245   4.548319   192.275864         5576     0.000000 9469.87* 9522.63*   257.772736 63727
   162.159.130.234   4.903822   221.625000         1773     0.000000 2531.90* 685.179*    60.000000 51612
2800:150:14c:697:*   0.018236    75.000000           75     0.000000 0.000000 0.000000    86.000000 https
       192.168.0.4   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
       192.168.0.4   0.000000   126.000000          126     0.000000 0.000000 0.000000     0.000000 27018
       192.168.0.4   4.991854   305.000000         3660     0.000000 5376.75* 0.000000     0.000000 54915
       192.168.0.1   0.000135    60.000000           60     0.000000 0.000000 0.000000    60.000000
2800:150:14c:697:*   0.016915    94.000000           94     0.000000 0.000000 0.000000   367.000000 domain
2800:150:14c:697:*   0.015890    94.000000           94     0.000000 0.000000 0.000000   297.000000 domain
      192.168.0.13   0.524578   106.599998         1599     0.000058 22768.7* 371056.*  1105.913086 https
 00:0c:29:f7:5d:f0   2.594720  3405.000000        10215     0.000000 20996.4* 0.000000     0.000000
fe80::e657:40ff:f*   3.003784   166.000000          332     0.000000 442.109* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.504554   150.000000          600     0.000000 1027.23* 0.000000     0.000000 0x0000
       192.168.0.4   0.169720   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
      192.168.0.15   0.001122    60.000000           60     0.000000 0.000000 0.000000    60.000000
       192.168.0.4   3.533215   132.083328         1585     0.000000 3289.92* 1600.80*    64.250000 https
2800:150:14c:697:*   0.017547   103.000000          103     0.000000 0.000000 0.000000   354.000000 domain
2800:150:14c:697:*   0.016348   103.000000          103     0.000000 0.000000 0.000000   395.000000 domain
      192.168.0.13   1.268681    59.538460         3870     0.000065 24031.2* 1428318*  1406.888916 https
    185.197.24.245   4.563315   308.161407        78273     0.000000 136681.* 48882.0*   236.294113 63727
   162.159.130.234   4.192396   241.363632         2655     0.000000 4606.43* 1030.43*    60.000000 51612
       192.168.0.4   4.992012   305.000000         3660     0.000000 5376.58* 0.000000     0.000000 54915
fe80::e657:40ff:f*   0.000085    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
fe80::e657:40ff:f*   0.000000    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
2800:150:14c:697:*   0.210241    95.500000          191     0.000000 3652.95* 3576.84*    94.000000 https
fe80::e657:40ff:f*   3.000037   166.000000          332     0.000000 442.661* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.168145   150.000000          600     0.000000 1136.31* 0.000000     0.000000 0x0000
fe80::e657:40ff:f*   0.000041    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
       192.168.0.4   0.375264   126.000000          126     0.000000 0.000000 0.000000    78.000000 27018
    185.197.24.245   3.412002   267.348572        46786     0.000000 109071.* 400.937*    85.333336 63727
   162.159.130.234   2.724007   192.399994          962     0.000000 2261.37* 704.844*    60.000000 51612
fe80::e657:40ff:f*   0.000000    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
       192.168.0.4   0.000548   305.000000          610     0.000000 4452555* 0.000000     0.000000 54915
2800:150:14c:697:*   0.201909    95.500000          191     0.000000 3803.69* 3724.44*    94.000000 https
       192.168.0.4   4.273166   239.744186        10309     0.000000 18852.5* 35323.6*   224.611771 50001
       192.168.0.4   3.996572    60.000000          420     0.000000 720.617* 2616.24*   261.333344 https
fe80::e657:40ff:f*   3.000005   166.000000          332     0.000000 442.665* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.352238   150.000000          600     0.000000 1073.90* 0.000000     0.000000 0x0000
       192.168.0.4   0.015028   141.000000          141     0.000000 0.000000 0.000000    60.000000 https
       192.168.0.4   4.998541   305.000000         3660     0.000000 5369.56* 0.000000     0.000000 54915
       192.168.0.4   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
       192.168.0.4   0.198945    68.333336          205     0.000000 5509.06* 2412.72*    60.000000 https
      192.168.0.15   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
       192.168.0.4   0.000000   126.000000          126     0.000000 0.000000 0.000000     0.000000 27018
      192.168.0.13   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.4   4.379722    60.000000          360     0.000000 547.979* 2776.43*   304.000000 https
fe80::1852:e3a5:c*   0.000000    90.000000           90     0.000000 0.000000 0.000000     0.000000 0x0000
       192.168.0.4   4.932549    91.000000          546     0.000000 737.955* 25204.0*   209.986664 50001
fe80::e657:40ff:f*   3.000060   166.000000          332     0.000000 442.657* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.112142   150.000000          600     0.000000 1156.75* 0.000000     0.000000 0x0000
       192.168.0.4   4.999310   305.000000         3660     0.000000 5368.74* 0.000000     0.000000 54915
       192.168.0.1   0.000017    60.000000           60     0.000000 0.000000 0.000000    42.000000
       192.168.0.4   2.024073   315.098358        19221     0.000000 74724.5* 20252.2*   204.923080 50001
       192.168.0.4   2.496570   102.000000          204     0.000000 326.848* 531.929*   166.000000 27018
       192.168.0.4   2.428725   114.250000          457     0.000000 1129.81* 721.366*    72.750000 https
       192.168.0.4   0.177965   165.500000          331     0.000000 7462.14* 6967.66*   154.500000 https
      192.168.0.13   0.179838    64.333336          193     0.000000 5738.49* 2669.06*    60.000000 https
2800:150:14c:697:*   0.018811   102.000000          102     0.000000 0.000000 0.000000   203.000000 domain
      192.168.0.13   0.732129   283.000000         2547     0.000062 24738.8* 45827.9*   599.125000 https
2800:150:14c:697:*   0.015426    75.000000           75     0.000000 0.000000 0.000000    86.000000 https
       192.168.0.4   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
fe80::e657:40ff:f*   3.003909   166.000000          332     0.000000 442.090* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.735696   150.000000          600     0.000000 963.675* 0.000000     0.000000 0x0000
       192.168.0.4   4.986120   258.419342        16022     0.000000 25292.6* 55595.9*   291.183319 50001
       192.168.0.4   4.376065    60.000000          240     0.000000 329.062* 1978.03*   360.500000 https
       192.168.0.4   4.991380   305.000000         3660     0.000000 5377.27* 0.000000     0.000000 54915
fe80::7c6e:f72:3f*   0.000000    90.000000           90     0.000000 0.000000 0.000000     0.000000 0x0000
fe80::e657:40ff:f*   0.000171    86.000000           86     0.000000 0.000000 0.000000    78.000000 0x0000
       192.168.0.4   4.973257   262.614044        14969     0.000000 23657.7* 29403.6*   240.506500 50001
       192.168.0.4   4.584764    60.000000          480     0.000000 732.862* 4601.32*   292.899994 https
fe80::7c6e:f72:3f*   0.000000    90.000000           90     0.000000 0.000000 0.000000     0.000000 0x0000
fe80::e657:40ff:f*   2.999983   166.000000          332     0.000000 442.669* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.687260   150.000000          750     0.000000 1301.77* 0.000000     0.000000 0x0000
       192.168.0.4   0.201570   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
       192.168.0.4   4.011196   305.000000         3050     0.000000 5474.67* 0.000000     0.000000 54915
       192.168.0.4   0.867370   141.000000          282     0.000000 1300.48* 553.397*    60.000000 https
2800:150:14c:697:*   0.021159   114.000000          114     0.000000 0.000000 0.000000   220.000000 domain
2800:150:14c:697:*   0.021658   114.000000          114     0.000000 0.000000 0.000000   262.000000 domain
2800:150:14c:697:*   0.020073   114.000000          114     0.000000 0.000000 0.000000   262.000000 domain
      192.168.0.13   0.106597   110.250000          441     0.000069 24841.2* 306725.*   817.333313 http
   104.154.127.126   0.039883    65.000000           65     0.000000 0.000000 0.000000    60.000000 60280
       192.168.0.4   0.000000   126.000000          126     0.000000 0.000000 0.000000     0.000000 27018
2800:150:14c:697:*   0.211808    95.500000          191     0.000000 3625.92* 3550.38*    94.000000 https
       192.168.0.4   3.007564   210.000000          840     0.000000 1675.77* 0.000000     0.000000 1900
      192.168.0.13   0.000000    54.000000           54     0.000062 0.000000 0.000000   199.000000 https
       192.168.0.4   4.976982    84.000000          420     0.000000 540.086* 70442.6*   238.172974 50001
       192.168.0.4   0.184983    76.500000          153     0.000000 3330.03* 0.000000    93.000000 https
fe80::1852:e3a5:c*   1.501470    90.000000          180     0.000000 479.530* 0.000000     0.000000 0x0000
       192.168.0.4   4.004480   305.000000         3050     0.000000 5483.85* 0.000000     0.000000 54915
fe80::e657:40ff:f*   3.000427   166.000000          332     0.000000 442.603* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.083677   150.000000          600     0.000000 1167.43* 0.000000     0.000000 0x0000
       192.168.0.4   0.058522    87.500000          175     0.000000 12029.6* 11756.2*    85.500000 https
       192.168.0.4   4.752937    66.000000          528     0.000000 777.624* 2832.77*   210.333328 https
2800:150:14c:697:*   0.202670    95.500000          191     0.000000 3789.41* 3710.46*    94.000000 https
fe80::e657:40ff:f*   0.000090    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
fe80::e657:40ff:f*   0.000000    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
       192.168.0.1   0.000000    60.000000           60     0.000000 0.000000 0.000000    60.000000
fe80::e657:40ff:f*   0.000061    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
       192.168.0.4   1.775179    81.000000          162     0.000000 365.033* 53060.5*   255.936172 50001
       192.168.0.4   0.996948   305.000000         1220     0.000000 7342.40* 0.000000     0.000000 54915
fe80::e657:40ff:f*   0.000080    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
       192.168.0.4   0.182162    60.000000          120     0.000000 2635.01* 9969.14*   227.000000 https
       192.168.0.4   4.986541    90.400002          452     0.000000 580.763* 95344.6*   272.611877 50001
   155.133.249.197   0.000000    78.000000           78     0.000000 0.000000 0.000000     0.000000 55462
     192.168.0.252   0.000000    85.000000           85     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.4   4.011591   305.000000         3050     0.000000 5474.13* 0.000000     0.000000 54915
   162.159.130.234   4.929330   400.181824         4402     0.000000 6495.00* 876.386*    60.000000 51612
fe80::e657:40ff:f*   3.000073   166.000000          332     0.000000 442.655* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.800302   150.000000          600     0.000000 947.293* 0.000000     0.000000 0x0000
       192.168.0.4   0.000213    60.000000           60     0.000000 0.000000 0.000000    60.000000
      192.168.0.15   0.000136    60.000000           60     0.000000 0.000000 0.000000    60.000000
       192.168.0.1   0.000000    60.000000           60     0.000000 0.000000 0.000000    60.000000
       192.168.0.4   4.837858   204.199997         6126     0.000000 9792.76* 99090.1*   293.736572 50001
       192.168.0.4   4.997499   305.000000         3660     0.000000 5370.68* 0.000000     0.000000 54915
       192.168.0.4   0.281488   141.000000          282     0.000000 4007.27* 1705.22*    60.000000 https
   162.159.130.234   3.228801   260.571442         1824     0.000000 3875.12* 755.698*    61.000000 51612
2800:150:14c:697:*   0.289076   578.736816        10996     0.000000 288311.* 637811.*   960.280029 443
       192.168.0.4   0.176078   165.500000          331     0.000000 7542.11* 7042.33*   154.500000 https
2800:150:14c:697:*   0.016252   109.000000          109     0.000000 0.000000 0.000000   173.000000 domain
2800:150:14c:697:*   0.020461   109.000000          109     0.000000 0.000000 0.000000   221.000000 domain
2800:150:14c:697:*   1.763260   352.250000         5636     0.000000 23973.7* 17508.4*   257.250000 443
       192.168.0.4   0.168750   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
       192.168.0.4   0.177689    74.500000          149     0.000000 3376.68* 0.000000    85.000000 https
2800:150:14c:697:*   0.014550    75.000000           75     0.000000 0.000000 0.000000    86.000000 https
2800:150:14c:697:*   0.017108    92.000000           92     0.000000 0.000000 0.000000   240.000000 domain
2800:150:14c:697:*   0.021798    92.000000           92     0.000000 0.000000 0.000000   236.000000 domain
       192.168.0.4   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
2800:150:14c:697:*   1.728655   982.045471        21605     0.000130 95440.6* 13356.0*   137.409088 https
fe80::e657:40ff:f*   3.004290   166.000000          332     0.000000 442.034* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.307690   150.000000          600     0.000000 1088.37* 0.000000     0.000000 0x0000
   155.133.249.197   0.000000     0.000000            0     0.000000 0.000000 0.000000   126.000000 55462
       192.168.0.1   0.000185    60.000000           60     0.000000 0.000000 0.000000    60.000000
2800:150:14c:697:*   0.016270    92.000000           92     0.000000 0.000000 0.000000   196.000000 domain
2800:150:14c:697:*   0.020774    92.000000           92     0.000000 0.000000 0.000000   192.000000 domain
2800:150:14c:697:*   0.016599    92.000000           92     0.000000 0.000000 0.000000   192.000000 domain
       192.168.0.4   4.952095    89.666664          538     0.000000 725.349* 139784.*   265.422028 50001
   162.159.130.234   4.191404   321.500000         1286     0.000000 1841.86* 343.560*    60.000000 51612
       192.168.0.4   4.001636   305.000000         3050     0.000000 5487.75* 0.000000     0.000000 54915
      192.168.0.13   3.040582   217.000000          868     0.000000 1712.82* 0.000000     0.000000 1900
       192.168.0.4   0.071144    87.500000          175     0.000000 9895.42* 9670.52*    85.500000 https
fe80::e657:40ff:f*   2.999945   166.000000          332     0.000000 442.674* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.543460   150.000000          600     0.000000 1015.95* 0.000000     0.000000 0x0000
       192.168.0.4   4.999866    82.666664          248     0.000000 265.607* 40207.4*   259.061218 50001
       192.168.0.4   4.983537   305.000000         3660     0.000000 5385.73* 0.000000     0.000000 54915
   162.159.130.234   4.898649   225.750000         1806     0.000000 2581.93* 555.255*    68.000000 51612
   155.133.249.197   0.000000     0.000000            0     0.000000 0.000000 0.000000   126.000000 55462
2800:150:14c:697:*   0.201101    95.500000          191     0.000000 3818.97* 3739.41*    94.000000 https
fe80::e657:40ff:f*   0.000084    86.000000           86     0.000000 0.000000 0.000000    78.000000 0x0000
fe80::e657:40ff:f*   2.999516   166.000000          332     0.000000 442.738* 0.000000     0.000000 0x0000
fe80::e657:40ff:f*   0.000000    90.000000           90     0.000000 0.000000 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.559170   150.000000          600     0.000000 1011.47* 0.000000     0.000000 0x0000
       192.168.0.4   4.982819    87.500000          350     0.000000 422.250* 91925.4*   290.636353 50001
2800:150:14c:697:*   0.203601    95.500000          191     0.000000 3772.08* 3693.49*    94.000000 https
   162.159.130.234   3.321823   207.333328          622     0.000000 999.451* 288.997*    60.000000 51612
       192.168.0.4   3.998861   305.000000         3050     0.000000 5491.56* 0.000000     0.000000 54915
fe80::1852:e3a5:c*   0.000000    90.000000           90     0.000000 0.000000 0.000000     0.000000 0x0000
     140.82.112.25   0.142860    70.000000          140     0.000000 3919.92* 0.000000    84.000000 62776
       192.168.0.4   4.609898    84.000000          420     0.000000 583.093* 132525.*   297.143402 50001
fe80::e657:40ff:f*   2.999920   166.000000          332     0.000000 442.678* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.864346   150.000000          600     0.000000 931.593* 0.000000     0.000000 0x0000
       192.168.0.4   0.060521    87.500000          175     0.000000 11632.3* 11367.9*    85.500000 https
   155.133.249.197   1.536135   118.000000          236     0.000000 614.529* 531.203*   102.000000 55462
       192.168.0.1   0.000028    60.000000           60     0.000000 0.000000 0.000000    42.000000
       192.168.0.1   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
       192.168.0.4   1.994816   305.000000         1830     0.000000 6115.85* 0.000000     0.000000 54915
   162.159.130.234   1.314658   270.600006         1353     0.000000 6590.30* 1095.34*    60.000000 51612
       192.168.0.4   0.169516   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
       192.168.0.4   0.206287    74.500000          149     0.000000 2908.56* 2831.00*    72.500000 https
fe80::e657:40ff:f*   2.999943   166.000000          332     0.000000 442.675* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.179007   150.000000          600     0.000000 1132.42* 0.000000     0.000000 0x0000
       192.168.0.1   0.000230    60.000000           60     0.000000 0.000000 0.000000    60.000000
    185.197.24.245   3.999908   207.352936        10575     0.000000 20736.4* 858.019*    85.666664 61088
       192.168.0.4   0.168901   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
       192.168.0.4   3.003101   210.000000          840     0.000000 1678.26* 0.000000     0.000000 1900
       192.168.0.4   4.004213   305.000000         3050     0.000000 5484.22* 0.000000     0.000000 54915
 2620:1ec:c11::200   0.000000    74.000000           74     0.000000 0.000000 0.000000     0.000000 51937
       192.168.0.4   0.057640    87.500000          175     0.000000 12213.7* 0.000000   111.000000 https
fe80::e657:40ff:f*   0.000204    86.000000           86     0.000000 0.000000 0.000000    78.000000 0x0000
   162.159.130.234   4.439401   236.500000          946     0.000000 1279.45* 324.368*    60.000000 51612
 2620:1ec:bdf::254   0.000000    74.000000           74     0.000000 0.000000 0.000000     0.000000 51942
       192.168.0.4   0.000000   126.000000          126     0.000000 0.000000 0.000000     0.000000 27018
fe80::7c6e:f72:3f*   0.000000    90.000000           90     0.000000 0.000000 0.000000     0.000000 0x0000
2800:150:14c:697:*   0.203867    95.500000          191     0.000000 3767.16* 3688.67*    94.000000 https
    52.226.139.121   0.044719   199.000000          199     0.000000 0.000000 0.000000    54.000000 51947
2800:150:14c:697:*   0.202202    95.500000          191     0.000000 3798.18* 3719.05*    94.000000 https
    185.197.24.245   4.999802   195.600006         5868     0.000000 9077.15* 507.220*    79.199997 61088
       192.168.0.4   0.680835   288.125000         2305     0.000000 23700.3* 19258.7*   204.777771 https
       192.168.0.4   4.990068   305.000000         3660     0.000000 5378.68* 0.000000     0.000000 54915
fe80::e657:40ff:f*   3.000022   166.000000          332     0.000000 442.663* 0.000000     0.000000 0x0000
fe80::ec21:dd26:e*   3.327394   150.000000          600     0.000000 1081.92* 0.000000     0.000000 0x0000
   162.159.130.234   4.593201   290.666656         3488     0.000000 5569.97* 1149.52*    60.000000 51612
fe80::7c6e:f72:3f*   0.000000    90.000000           90     0.000000 0.000000 0.000000     0.000000 0x0000
       192.168.0.4   0.375803   126.000000          126     0.000000 0.000000 0.000000    78.000000 27018
fe80::e657:40ff:f*   0.000146    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
    185.197.24.245   4.534124   247.964279        20829     0.000000 36314.8* 721.638*    81.666664 61088
fe80::e657:40ff:f*   0.000000    86.000000           86     0.000000 0.000000 0.000000    86.000000 0x0000
   162.159.130.234   4.840409   337.076935         4382     0.000000 6685.38* 1090.81*    60.000000 51612
       192.168.0.4   4.989971   305.000000         3660     0.000000 5378.78* 0.000000     0.000000 54915
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.074761    60.000000          120     0.000000 6420.45* 6420.45*    60.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.242589    60.000000          120     0.000000 1978.65* 1385.05*    42.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.542790    60.000000          120     0.000000 884.319* 884.319*    60.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
     192.168.0.252   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
